date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,year,month,day,dayofweek,is_weekend,season_Monsoon,season_Post-Monsoon,season_Summer,season_Winter
2024-04-30,0.39002059158968416,-0.5862925979568666,-0.6313133146583352,-0.37301396097039535,-1.095818494227264,0.9246296815434216,-0.7328829958427608,2.2563811667535165,1.7421458265582002,75.70833333333333,2024,4,30,1,0,0,0,1,0
2024-05-01,0.39021319312455893,-0.7349056177913438,-0.732824126934064,-0.6449725024429765,-1.108851609652717,1.6052854224035285,-0.9493929528770878,2.5429847917226294,1.7643587103877396,73.58333333333333,2024,5,1,2,0,0,0,1,0
2024-05-02,0.8253000604069588,-0.1873706180940115,0.12714482989239317,0.5164745017406787,-0.23997724795584588,2.1963174536130174,-0.9727994347186361,2.111570914137544,1.4052504218101902,98.5,2024,5,2,3,0,0,0,1,0
2024-05-03,0.1380977839733146,-0.45162789909661455,-0.22292914535618916,0.27484717604636755,-0.5151207958265216,1.1038771008446595,-1.1307931871490906,1.2713697609386199,2.075339084001287,91.5,2024,5,3,4,0,0,0,1,0
2024-05-04,-0.8123907906343176,-0.8858010901488763,-0.9777695041444702,-0.8382062029629685,-1.1819818684288705,-0.37370297717906054,-0.9747499748720987,0.09478645843384326,2.201212092368676,65.04166666666667,2024,5,4,5,1,0,0,1,0
2024-05-05,-0.45935217720862564,-0.9702518335019155,-1.0511892740294313,-1.035188705433084,-1.2442511976838129,0.4740888708673364,-1.0118102377878844,1.100916026088569,1.3497182122363423,57.625,2024,5,5,6,1,0,0,1,0
2024-05-06,0.041604415000990005,-0.8054080401701573,-0.9733004746732117,-0.8797838245916088,-1.1508472038013993,0.38930968606269617,-0.957195113490937,1.8325094898255139,2.0272111690372867,58.833333333333336,2024,5,6,0,0,0,0,1,0
2024-05-07,-0.009242390205984038,-0.9078647978717425,-0.8264609349032895,-0.6384972990745817,-0.8699111601860775,0.7453822622421828,-0.6743667912388888,1.8551360917967594,1.50891054634804,62.458333333333336,2024,5,7,1,0,0,0,1,0
2024-05-08,-0.6012995084114271,-1.0082927088861673,-0.9117981167116068,-0.7482349561600093,-1.0089310580575768,0.7235819004352755,-0.42079657128877684,0.874650006376112,1.5903577870563492,60.708333333333336,2024,5,8,2,0,0,0,1,0
2024-05-09,-0.939315202116877,-1.096293933941737,-0.9813872899069177,-0.8290045981763022,-1.1320215926313002,0.39415421090867614,-0.6392570684765656,0.2863583551237234,1.7939758888271249,53.5,2024,5,9,3,0,0,0,1,0
2024-05-10,-1.2145427954531092,-1.1855631881767812,-1.004796491899224,-0.7093837359496407,-1.0400657226850483,-0.4245704880618444,-0.8206573027485689,-0.16013992377552508,1.875423129535435,50.54166666666666,2024,5,10,4,0,0,0,1,0
2024-05-11,-0.9096545657461421,-0.9897794828658316,-0.918395255454893,-0.7468717554508736,-0.9741760835897021,0.3287531254879541,-0.5514827615707574,-0.03644783299938184,1.3052924445772642,53.583333333333336,2024,5,11,5,1,0,0,1,0
2024-05-12,-0.5148214192525971,-0.6961039248994069,-0.7579358163439928,-0.40913877976249274,-0.7236506426337708,0.4086877854466144,-0.5807408638726935,0.11439618014225598,1.5903577870563492,60.333333333333336,2024,5,12,6,1,0,0,1,0
2024-05-13,-0.3158640337268254,-0.5043779129627775,-0.478302257999532,0.11637509360933712,-0.5491517083263158,0.28273013945114944,-0.26280281885832235,0.04349949396568628,1.0461421332326408,68.66666666666667,2024,5,13,0,0,0,0,1,0
2024-05-14,1.0267612658861038,0.532869955847824,0.901989415837736,1.7631215502453181,0.1423274711907774,0.9585413554652772,-0.07555096412593196,0.5292172162817604,1.2275473511738777,106.0,2024,5,14,1,0,0,0,1,0
2024-05-15,0.7654009830608648,0.22575328857896412,0.3191002862293061,0.6858521898507948,0.4884290919333649,2.3973652347211623,-0.06969934366554437,0.674027468897733,0.9758013344391003,121.41666666666669,2024,5,15,2,0,0,0,1,0
2024-05-16,0.3403293955919598,-0.006803262936762843,0.2837736723136436,0.674264983823141,-0.3283128080616944,1.4478383649091988,-0.20428661425445002,0.3301031189347986,1.2386537930886468,105.79166666666669,2024,5,16,3,0,0,0,1,0
2024-05-17,-0.49787248418360613,-0.574880335341591,-0.4742588503826793,-0.375058762034099,-0.7866440338567939,2.019492296734768,-0.27255551962563435,-0.13147956127861382,1.227547351173877,86.58333333333333,2024,5,17,4,0,0,0,1,0
2024-05-18,-0.3609327928875515,-0.49296565034750184,-0.2669810072871658,0.13341510247353386,-0.6903437921020574,1.27343547045394,-0.2120887748682998,0.013330691337358714,1.5829534924465034,81.625,2024,5,18,5,1,0,0,1,0
2024-05-19,-0.21012579108050453,-0.6212902033103783,-0.5987532427963089,-0.5185356366706364,-0.9097345684305175,1.476905513985075,-0.2569511983979353,0.716263792577392,1.5385277247874245,76.75,2024,5,19,6,1,0,0,1,0
2024-05-20,-0.7811893419845838,-0.9050751336768974,-0.7760247451562293,-0.5679516623768069,-1.143606584120592,0.7478045246651728,-0.18868229302675096,0.10987085974800685,1.512612693652963,65.04166666666667,2024,5,20,0,0,0,0,1,0
2024-05-21,-0.0421772526695919,-0.7790330332370761,-0.6796213951333674,-0.28679151611755943,-0.8880127093880957,0.2149067916074374,-0.38373630837299116,1.6228363115586368,1.6866136169843522,59.41666666666666,2024,5,21,1,0,0,0,1,0
2024-05-22,0.015410606258003426,-0.7138563334120578,-0.7658098206504956,-0.5236476393298954,-1.024136359387272,0.7017815386283681,-0.5358784403430583,1.60473502998164,1.7384436792532771,67.95833333333333,2024,5,22,2,0,0,0,1,0
2024-05-23,-0.5500675001347035,-1.0062638621990072,-1.056509547209501,-1.0181486965688868,-1.156639699546045,0.9028293197365143,-0.7913992004466328,1.064713462934576,1.8791252768403581,62.375,2024,5,23,3,0,0,0,1,0
2024-05-24,-0.9135065964436403,-1.1071989848852222,-1.1099250899374002,-1.1237967515269074,-1.239182763907248,1.130521987497546,-0.8869756679662906,0.363288801825959,1.9494660756338986,56.66666666666666,2024,5,24,4,0,0,0,1,0
2024-05-25,-0.8944390444910252,-1.0752446495624508,-1.2563390078529166,-1.0794927284799956,-1.233390268162602,1.0312092281549683,-0.6197516669419414,0.2003772676329897,2.138275588184981,54.583333333333336,2024,5,25,5,1,0,0,1,0
2024-05-26,-0.7257200999406124,-0.9547818775123197,-1.262084902887392,-1.173553577410362,-1.2442511976838129,0.8519618088537304,-0.3271706439225813,0.355746601168877,1.8421038037911268,56.125,2024,5,26,6,1,0,0,1,0
2024-05-27,-0.7698258514269648,-0.9634044759327502,-1.332525319791514,-1.2856768357367772,-1.3564808027363253,0.7453822622421828,-0.0228863799824467,0.3391537597232969,1.6644007331548136,55.66666666666666,2024,5,27,0,0,0,0,1,0
2024-05-28,-0.20897018187125585,-0.8396448280159841,-1.3538064125117926,-1.3105552486785044,-1.3152092705557241,0.4280658848305317,-0.026787460289371852,1.2743866412014528,1.694017911594199,57.708333333333336,2024,5,28,1,0,0,0,1,0
2024-05-29,-0.28947762344896383,-0.9347470164766137,-1.3386968366803949,-1.3061248463738133,-1.280454296087849,0.21248452918444824,0.06878900723028593,1.2955048030412821,1.797678036132048,59.833333333333336,2024,5,29,2,0,0,0,1,0
2024-05-30,-0.2232226954519983,-0.9578251475430598,-1.2476137598376025,-1.0467759114607378,-1.1226087870462509,0.030814847460220358,-0.12431446796249207,1.51724550235949,1.7569544157778936,55.458333333333336,2024,5,30,3,0,0,0,1,0
2024-05-31,-0.31258980763395183,-0.9880042420145664,-1.244208785002358,-1.099259138762464,-1.2181849668329068,-0.053964337344419876,-0.8772229671989787,1.3573508484293535,2.042019758256979,55.91666666666666,2024,5,31,4,0,0,0,1,0
2024-06-01,-0.35245832535305605,-1.05546339436264,-1.1969647591633394,-1.1336799566681415,-1.222529338641391,-0.1290544724571002,-0.7484873170704602,1.4191968938174253,2.0012961379028233,53.958333333333336,2024,6,1,5,1,1,0,0,0
2024-06-02,1.4135051479149037,-0.7293262894016536,-0.9296742345966408,-0.5819244696454484,-0.9958979426321237,-0.2840792675284416,-0.47541169558572377,4.5884296099232404,1.5496341667021942,55.75,2024,6,2,6,1,1,0,0,0
2024-06-03,0.6246092610673127,-0.638535400151239,-0.9916022144126515,-0.7305133469412446,-1.034997288908483,-0.15812162153297665,-0.3115663226948822,2.6757275232872697,1.3830375379806508,69.625,2024,6,3,0,0,1,0,0,0
2024-06-04,-0.010783202484982823,-0.8327974704468186,-1.2425062975847356,-1.1745759779422138,-1.2102202851840187,0.3093750261040359,-0.6002462654073177,1.6892076773409572,1.8865295714502048,63.75,2024,6,4,1,0,1,0,0,0
2024-06-05,0.23940619131751226,-0.8074368868573175,-1.3152876346880882,-1.1810511813106086,-1.2652489947581538,0.38446516121671703,-0.7621410981446968,2.2156532832052744,2.0049982852077464,61.583333333333336,2024,6,5,2,0,1,0,0,0
2024-06-06,0.04738246104723668,-0.7868948141498214,-1.0937514594699884,-0.8027629845254391,-1.1450547080567535,0.15435023103269532,-0.8908767482732152,1.7661381240431928,2.253042154637601,59.458333333333336,2024,6,6,3,0,1,0,0,0
2024-06-07,-0.28639599889096523,-0.7691424056371704,-1.1544025737227823,-1.049161512701725,-1.2304940202902792,0.3529757497178506,-0.728981915535836,0.9410213721584323,2.1197648516603653,65.70833333333333,2024,6,7,4,0,1,0,0,0
2024-06-08,0.1352087609501911,-0.779286639072971,-1.2050515743970454,-1.137428758618265,-1.3173814564599662,0.1640392807246536,-0.35252766591759255,1.8611698523224247,1.7828694469123552,61.41666666666666,2024,6,8,5,1,1,0,0,0
2024-06-09,0.5103965508864964,-0.6410714585101894,-0.9332920203590881,-0.49945082674273583,-0.9169751881113246,-0.4003478638319474,-0.37593414775914136,2.4690712252832263,2.0049982852077464,63.41666666666666,2024,6,9,6,1,1,0,0,0
2024-06-10,0.08493976034784222,-0.8051544343342624,-1.0954539468876106,-0.8167357917940806,-1.0654078915678735,0.004169960807333048,-0.13601770888326598,1.900389295739251,1.3978461272003442,66.04166666666667,2024,6,10,0,0,1,0,0,0
2024-06-11,-0.48804980590498565,-1.0476016134498942,-1.3331637525731224,-1.2444400142854208,-1.3702379801298594,0.05503747169011686,-0.6295043677092537,1.1567283109509752,2.071636936696364,58.04166666666666,2024,6,11,1,0,1,0,0,0
2024-06-12,-0.4718712769754946,-0.938297498179144,-1.2267582889717294,-1.1326575561362897,-1.2768339862474454,0.02112579776826126,-0.6060978858677049,0.842972763616368,2.1197648516603653,55.125,2024,6,12,2,0,1,0,0,0
2024-06-13,-0.7363131843587322,-1.0255379057270284,-1.2229276922820793,-1.152764766596042,-1.2674211806623963,-0.04427528765246078,-0.728981915535836,0.4598289702366073,1.967976812158515,55.91666666666666,2024,6,13,3,0,1,0,0,0
2024-06-14,-0.1413670431301656,-0.815552273605958,-1.2584671171249446,-1.1984319903520892,-1.2695933665666383,-0.034586237960501684,-0.4051922500610778,1.2412009583102923,1.5200169882628087,56.16666666666666,2024,6,14,4,0,1,0,0,0
2024-06-15,0.17815890322729352,-0.7904452958523516,-1.2633617684506087,-1.1991135907066572,-1.2739377383751227,-0.09029827368926545,-0.13796824903672866,1.8988808556078345,1.5977620816661962,63.208333333333336,2024,6,15,5,1,1,0,0,0
2024-06-16,0.42295545405329205,-0.6791123338944414,-1.2784713442820064,-1.1974095898202375,-1.156639699546045,-0.024897188268543414,-0.0892047452001683,2.15079035755437,1.8495080984009729,64.79166666666667,2024,6,16,6,1,1,0,0,0
2024-06-17,-0.11132120368968092,-0.6735330055047507,-1.2565518187801195,-1.2461440151718406,-1.0806131928975689,-0.05880886219039901,-0.17697905210597656,0.9862745761009237,1.9864875486831308,67.75,2024,6,17,0,0,1,0,0,0
2024-06-18,-0.6484868844557777,-0.9547818775123197,-1.2701717181210979,-1.3177120524014672,-1.2312180822583598,-0.0418530252294708,-0.4266481917491637,0.4809471320764367,1.8050823307418946,59.66666666666666,2024,6,18,1,0,1,0,0,0
2024-06-19,-0.741898628870104,-1.0412614675525191,-1.2814506972628454,-1.254664019603939,-1.2558361891731045,-0.6135069570550413,-0.3447255053037433,0.5654197794357536,0.4241813860055454,56.16666666666666,2024,6,19,2,0,1,0,0,0
2024-06-20,0.8324263171973302,-0.8541003606619998,-1.3033702227647324,-1.242395213221717,-1.2572843131092661,-0.20898913241576045,0.11950305122030822,3.626044806079589,1.2127387619541843,53.79166666666666,2024,6,20,3,0,1,0,0,0
2024-06-21,0.536590359629483,-0.8327974704468186,-1.2850684830252928,-1.1554911680143134,-1.1617081333226102,-0.5747507582872062,1.283975522837362,2.8220462160346593,0.5278415105433943,60.0,2024,6,21,4,0,1,0,0,0
2024-06-22,1.4192831939611508,-0.633463283433339,-1.1961135154545284,-0.9145454426745704,-1.1139200434292822,-0.5287277722504024,0.5076605417593266,4.342553868502371,1.123887226636028,64.41666666666667,2024,6,22,5,1,1,0,0,0
2024-06-23,4.860494817570992,0.4651571976638558,-0.9598933862594362,-0.47150521220545294,-0.8959773910369837,-0.3591694026411223,1.3756509100500947,9.917748594217313,-0.4125039049070953,84.04166666666667,2024,6,23,6,1,1,0,0,0
2024-06-24,3.462592877448968,0.7877438209223121,-1.0354412654164253,-0.99156628274074,-0.4651605200289516,1.6803755575162105,1.9666645765492026,6.032006815688715,0.6055866039467812,113.83333333333331,2024,6,24,0,0,1,0,0,0
2024-06-25,0.579347900371711,0.5295730799811893,-0.8405064560986734,-0.8215069942760557,0.6940626908682912,2.0509817082336355,2.8385560251468953,-0.03795627313079827,-0.5198661767498676,120.20833333333331,2024,6,25,1,0,1,0,0,0
2024-06-26,-0.35188052074843124,-0.2228754351193134,-0.9405275918839829,-0.6681469144982843,0.5340449959224505,1.0045643415020817,1.188399055317704,-0.5191486750526236,0.4167770913956987,93.79166666666669,2024,6,26,2,0,1,0,0,0
2024-06-27,-0.763470000776093,-0.5383610949727093,-0.9069034653859426,-0.5645436606039678,1.7533653501703932,0.15435023103269532,0.4296389356208301,-0.7046868112168385,1.1461001104655675,83.75,2024,6,27,3,0,1,0,0,0
2024-06-28,-1.205490523313989,-0.9750703443839208,-1.0918361611251635,-0.6592861098889019,1.1451532969825833,-0.9017561853908164,-0.4129944106749268,-0.6051297625433574,-0.2681201600150905,60.5,2024,6,28,4,0,1,0,0,0
2024-06-29,-0.9291073207685072,-0.9527530308251596,-1.1810039396231304,-0.8865998281372877,-0.831535875877799,-1.2311838749174162,0.33211192794770966,-0.06661663562770967,-0.6938671000812578,56.66666666666666,2024,6,29,5,1,1,0,0,0
2024-06-30,-1.2892721909845706,-1.1738973197256106,-1.2288863982437572,-0.9441950580982728,-1.0074829341214153,-1.4685655923704075,0.029778204161037783,-0.3275767783627433,-1.3232321419181994,52.75,2024,6,30,6,1,1,0,0,0
2024-07-01,-1.6675416054788748,-1.3291040912933583,-1.2557005750713084,-1.0375743066740715,-1.0016904383767695,-1.1730495767656632,-0.8674702664316665,-0.6926192901655074,-0.6420370378123329,40.958333333333336,2024,7,1,0,0,1,0,0,0
2024-07-02,-1.1623477795020112,-0.9613756292455901,-1.1205656362975396,-0.8978462339876574,-1.085681626674134,-0.9865353701954567,-0.4695600751253367,-0.38942282375081494,-1.9118735634009862,48.91666666666666,2024,7,2,1,0,1,0,0,0
2024-07-03,0.18143312932016714,-0.7536724496475748,-1.2352707260598408,-1.0280319017101212,-1.0183438636426263,-1.1221820658828794,1.104525828718821,1.9471509398131583,0.4908200374941626,55.833333333333336,2024,7,3,2,0,1,0,0,0
2024-07-04,-0.06297821843608092,-0.95833235921485,-1.2210123939372544,-0.9268142490567921,-1.034997288908483,-1.4249648687565928,1.2274098583869524,1.8747458135051722,-0.15335359356247186,63.125,2024,7,4,3,0,1,0,0,0
2024-07-05,-0.5313851512518382,-0.9109080679024826,-1.1512104098147407,-0.787426976547662,-0.9835888891747515,-1.909417353354534,0.5330175637543377,0.8218546017765386,-1.0862947144031156,57.833333333333336,2024,7,5,4,0,1,0,0,0
2024-07-06,-0.19105823912788966,-0.6961039248994069,-1.2069668727418705,-0.9043214373560523,-1.0393416607169674,-1.185160888880612,0.9757901785903023,0.9274454109756849,-0.194077213916627,60.25,2024,7,6,5,1,1,0,0,0
2024-07-07,1.7831074933398374,-0.0544811600850251,-1.205477196251451,-0.9319262517160511,-0.9481098527387958,-0.8072879508942179,2.538172841513686,3.390728145578634,-0.24590727618555183,70.95833333333333,2024,7,7,6,1,1,0,0,0
2024-07-08,1.6891179443208861,-0.13563502757142906,-1.0188420130946079,-0.5270556411027346,-0.08430392481848965,-0.819399263009167,2.1383121100538935,3.6667726896278316,-0.25701371810032114,91.70833333333331,2024,7,8,0,0,1,0,0,0
2024-07-09,0.9154375787284116,-0.1224475241048883,-0.9109468730027955,-0.43538039341335566,0.3204467153386364,-0.39065881413998915,1.4439198154212785,2.0346404674353087,-0.2644180127101675,87.66666666666667,2024,7,9,1,0,1,0,0,0
2024-07-10,-0.8227912735175623,-0.9273924472356583,-1.0973692452324357,-0.7516429579328489,-0.5817344968899485,-1.061625505308137,0.17021709521033104,0.21093634855290452,1.2460580876984935,73.04166666666667,2024,7,10,2,0,1,0,0,0
2024-07-11,-0.728994326033486,-0.9705054393378104,-1.1665327965733412,-0.9758894745856789,-1.127677220822816,-0.9332455968896824,0.661753213882856,0.45832053010519097,0.5241393632384713,54.625,2024,7,11,3,0,1,0,0,0
2024-07-12,-0.4429810467442596,-0.7673671647859055,-1.2863453485885095,-1.0921023350395014,-1.2167368428967453,-1.4443429681405109,0.9738396384368401,0.5805041807499178,-1.1270183347572704,58.333333333333336,2024,7,12,4,0,1,0,0,0
2024-07-13,-0.1290405448981717,-0.7726928873397009,-1.2486778144736164,-1.0542735153609841,-1.1848781163011934,-1.158516002227725,1.139635551481144,1.2185743563390465,0.2205632842347702,64.45833333333333,2024,7,13,5,1,1,0,0,0
2024-07-14,1.0188646029562336,-0.6017625539464622,-1.167809662136558,-0.8719454205140783,-1.1030591139080712,-0.9647350083885493,1.0304053028872497,3.363576223213139,0.7795875272781714,62.583333333333336,2024,7,14,6,1,1,0,0,0
2024-07-15,0.4518456842845271,-0.4812997818963315,-1.1614253343204743,-0.9070478387743239,-1.1023350519399906,-0.9865353701954567,1.0791688067238097,1.9411171792874933,-0.02748058519508352,71.29166666666667,2024,7,15,0,0,1,0,0,0
2024-07-16,0.6473362421825507,0.13191912929780916,-0.9298870455238434,-0.7611853628967988,-0.5361185929008628,0.6048910417087805,1.9510602553215028,1.2457262787045416,0.005838740549224857,82.45833333333333,2024,7,16,1,0,1,0,0,0
2024-07-17,-1.3033321030304383,-1.0133648256040675,-1.0082014667344688,-0.6453133026202605,0.38271604459357905,-0.6910193545907121,-0.381785768219529,-0.620214163857521,0.4167770913956987,81.04166666666667,2024,7,17,2,0,1,0,0,0
2024-07-18,-1.2773308958223268,-0.997387657942682,-1.0467202445581727,-0.6357708976563103,0.7505395243785874,-0.5432613467883406,0.10779981029953381,-0.7454146947650807,1.3867396852855745,49.66666666666666,2024,7,18,3,0,1,0,0,0
2024-07-19,-1.2844571526126982,-0.96391168760454,-0.9109468730027955,-0.4166363836627391,1.6252063818201046,-0.7079751915516399,-0.09505636566055564,-0.7816172579190739,0.33162770338246544,58.41666666666666,2024,7,19,4,0,1,0,0,0
2024-07-20,-1.2185874276854822,-0.9263780238920784,-0.9833025882517429,-0.4650300088370582,1.632447001500912,-0.6013956449400936,-0.5592849221846069,-0.7333471737137496,0.2946062303332333,56.25,2024,7,20,5,1,1,0,0,0
2024-07-21,-1.2259062860107284,-0.8926484477180417,-1.0067117902440492,-0.7005229313402583,0.648446786879205,-0.06849791188235811,-0.15162203011096553,-0.7529568954221626,0.7647789380584787,58.0,2024,7,21,6,1,1,0,0,0
2024-07-22,-1.3688166248879043,-1.0133648256040675,-1.1026895184125054,-0.8923934311511145,-0.5505998322624773,-0.7031306667056612,0.1663160149034059,-0.7061952513482548,0.46120285905477715,57.04166666666666,2024,7,22,0,0,1,0,0,0
2024-07-23,-1.2994800723329403,-0.9618828409173801,-1.1786630194239,-1.002131088236542,-1.0284807311957564,-0.8072879508942179,-0.4110438705214646,-0.6081466428061901,0.5907780147270889,55.41666666666666,2024,7,23,1,0,1,0,0,0
2024-07-24,-1.2332251443359745,-1.0491232484652642,-1.2046259525426397,-1.0208750979871586,-1.2275977724179563,-1.216650300379478,-0.32131902346219443,-0.2883573349459174,-2.063661602902837,55.625,2024,7,24,2,0,1,0,0,0
2024-07-25,-0.4736046907893681,-0.8885907543437215,-1.2752791803739647,-1.0842639309619706,-1.1819818684288705,-1.3668305706048398,0.3847765120911949,0.8143124011194564,-0.8678680234126472,54.79166666666666,2024,7,25,3,0,1,0,0,0
2024-07-26,-0.006931171787485039,-0.7825835149396062,-1.285706915806901,-1.0869903323802423,-1.1812578064607897,-1.1367156404208176,0.8334007473875477,1.485568259599746,0.6611188135206291,58.125,2024,7,26,4,0,1,0,0,0
2024-07-27,-0.05026651713433758,-0.7227325376683832,-1.2714485836843146,-1.0222382986962943,-1.1689487530034173,-1.432231656025562,1.0089493611991631,1.2970132431726986,-1.019656062914498,64.625,2024,7,27,5,1,1,0,0,0
2024-07-28,0.12326746578794698,-0.5939007730337169,-1.132908670075301,-0.8975054338103735,-1.1110237955569593,-1.1149152786139103,0.6188413305066832,1.5202623826223232,-0.7642078988747979,67.04166666666667,2024,7,28,6,1,1,0,0,0
2024-07-29,-0.8568817451904197,-0.9134441262614327,-1.0877927535083103,-0.8024221843481553,-1.0675800774721158,-1.4758323796393766,-0.03849070121014627,0.24864735183831407,-2.004427246024066,65.20833333333333,2024,7,29,0,0,1,0,0,0
2024-07-30,-0.17853913936102103,-0.6306736192384939,-1.0628938750255845,-0.809919788248402,-0.924215807792132,-1.1778941016116429,-0.009232598908210097,0.9847661359695077,0.8129068530224806,61.458333333333336,2024,7,30,1,0,1,0,0,0
2024-07-31,1.6852659136233876,-0.012382591326452802,-1.1011998419220859,-0.9206798458656812,-1.1363659644397848,-0.8557331993540126,1.149388252248456,3.6712980100220807,0.09469027586738145,80.66666666666667,2024,7,31,2,0,1,0,0,0
2024-08-01,-0.4439440544186335,-0.8921412360462517,-1.211435902213129,-1.0181486965688868,-1.2319421442264404,-1.3789418827197888,0.3964797530119693,0.931970731369934,-0.5235683240547909,72.70833333333333,2024,8,1,3,0,1,0,0,0
2024-08-02,-1.2921612140076941,-1.2433853187608441,-1.2750663694467619,-1.0791519283027116,-1.3152092705557241,-1.4927882166003044,0.0278276640075756,-0.07265039615337497,-0.7012713946911038,53.79166666666666,2024,8,2,4,0,1,0,0,0
2024-08-03,-0.44760348358125657,-0.8802217617591861,-1.2259070452629184,-0.9827054781313577,-1.2572843131092661,-1.3983199821037058,0.32040868702693576,1.0360531004376643,-1.1122097455375777,45.458333333333336,2024,8,3,5,1,1,0,0,0
2024-08-04,-0.1169066482010532,-0.8320366529391336,-1.2007953558529896,-0.9036398370014844,-1.0979906801315062,-1.7979932818970072,2.721523615939151,1.373943689874934,-1.922980005315756,61.75,2024,8,4,6,1,1,0,0,0
2024-08-05,0.11382999057907757,-0.7681279822935905,-1.2218636376460654,-0.9997454869955544,-1.2196330907690682,-1.4564542802554588,2.0271313213065367,1.77971408522594,-0.6235263012877169,63.208333333333336,2024,8,5,0,0,1,0,0,0
2024-08-06,-0.35457694223667996,-1.0065174680349023,-1.2695332853394894,-1.0794927284799956,-1.2992799072579482,-1.262673286416283,1.0382074635010996,1.2427093984417088,-0.7012713946911038,58.583333333333336,2024,8,6,1,0,1,0,0,0
2024-08-07,-0.5747204965986907,-1.0780343137572959,-1.2816635081900483,-1.08767193273481,-1.2790061721516879,-1.223917087648447,1.153289332555381,0.9349876116327671,0.3464362926021585,53.75,2024,8,7,2,0,1,0,0,0
2024-08-08,-0.8260654996104357,-1.043290314239679,-1.1535513300139713,-0.863084615904696,-1.2065999753436152,-1.3619860457588602,0.7066156374124914,0.3195440380148839,0.5167350686286246,51.66666666666666,2024,8,8,3,0,1,0,0,0
2024-08-09,-0.6169002327362939,-1.0275667524141883,-1.097156434305233,-0.814690990730377,-1.1906706120458392,-1.5388112026371095,0.5837316077443597,0.6408417860065729,-1.2454870485148126,55.91666666666666,2024,8,9,4,0,1,0,0,0
2024-08-10,-0.7588475639390954,-1.018944153993758,-1.153764140941174,-0.734602949068652,-1.183429992365032,-1.9384845024304105,0.521314322833563,0.38289852353437187,-2.1895346112702256,52.583333333333336,2024,8,10,5,1,1,0,0,0
2024-08-11,-0.9780281106267318,-1.1863240056844662,-1.2327169949334074,-0.906025438242472,-1.1472268939609955,-1.7398589837452543,0.3301613877942477,0.2757992742038089,-1.493530917944666,50.625,2024,8,11,6,1,1,0,0,0
2024-08-12,-0.7488322841256004,-1.1285018751004035,-1.146741380343482,-0.7843597749521067,-1.1950149838543236,-1.824638168549894,0.045382525388737355,0.7781098379654632,-0.9308045275963414,50.04166666666666,2024,8,12,0,0,1,0,0,0
2024-08-13,-0.149648909129786,-0.9438768265688341,-1.0184163912402024,-0.5635212600721158,-0.9126308163028404,-1.9627071266603073,0.4276883954673679,1.6092603503758893,-0.44952537795632747,52.208333333333336,2024,8,13,1,0,1,0,0,0
2024-08-14,-1.3091101490766852,-1.2340019028327285,-1.0188420130946079,-0.4865004200059461,-1.0726485112486808,-2.0547530987339164,-0.5787903237192313,-0.1737158849582725,-0.9974431790849589,54.125,2024,8,14,2,0,1,0,0,0
2024-08-15,-0.5808837457146878,-0.9768455852351856,-1.0196932568034192,-0.5815836694681645,-1.048754466302017,-1.7132140970923682,0.10584927014607189,0.6906203103433135,0.12060530700184427,48.0,2024,8,15,3,0,1,0,0,0
2024-08-16,-0.8189392428200644,-0.9730414976967605,-1.0665116607880318,-0.7063165343540851,-1.0386175987488866,-1.8924615163936056,0.13120629214108265,0.20490258802723882,-0.6938671000812578,56.583333333333336,2024,8,16,4,0,1,0,0,0
2024-08-17,-0.9822653443939796,-1.0481088251216844,-1.0273544501827194,-0.632022095706187,-0.9749001455577828,-1.7277476716303064,-0.381785768219529,-0.009295910633886992,0.9276734194750984,54.875,2024,8,17,5,1,1,0,0,0
2024-08-18,-0.609003569806423,-0.8064224635137374,-0.690049130566304,0.04003585389773564,-0.5730457532729798,-1.9360622400074203,-0.03849070121014627,0.24713891170689764,1.1498022577704896,55.125,2024,8,18,6,1,1,0,0,0
2024-08-19,-0.526377511345091,-0.736427252806714,-0.7234604461371414,-0.016877775708681708,-0.717858146889125,-1.6502352740946353,0.020025503393725812,0.23808827091839935,1.075759311672026,64.16666666666667,2024,8,19,0,0,1,0,0,0
2024-08-20,-0.8071905491926953,-0.8513106964671546,-0.8892401584281114,-0.4135691820671837,-0.7924365296014397,-1.3619860457588602,0.06488792692336129,-0.10734451917595193,0.3686491764316976,62.583333333333336,2024,8,20,1,0,1,0,0,0
2024-08-21,-0.30161152014608233,-0.5350642191060739,-0.5042651911182721,0.26257836966414566,-0.39420244715704045,-1.3668305706048398,0.11950305122030874,0.28032459459805803,1.1461001104655668,63.91666666666666,2024,8,21,2,0,1,0,0,0
2024-08-22,-0.14695248764153757,-0.3402949371387043,-0.3982853493712848,0.25371756505476384,-0.4152002442313815,-1.0374028810782405,0.6598026737293938,0.09629489856525943,0.5944801620320118,76.91666666666667,2024,8,22,3,0,1,0,0,0
2024-08-23,-0.005775562578235703,-0.28069756570337645,-0.6117347093556786,-0.1535386467995403,-0.3442421713594704,-1.2093835131105088,0.5876326880512847,0.3738478827458736,-0.4421210833464807,80.95833333333333,2024,8,23,4,0,1,0,0,0
2024-08-24,-1.0163558160668371,-1.0156472781271226,-1.0807699929106185,-0.8668334178548192,-1.2087721612478572,-1.061625505308137,-0.05214448228438313,0.016347571600191433,-0.40509961029724895,67.08333333333333,2024,8,24,5,1,1,0,0,0
